year,city,state,age,hardness,ph,infRate,typhoidRate,npTubRate,momRate,population,precipitation,temperature,lead,foreignShare
1900,Trenton,NJ,26.8738746643066,148,7.59999990463257,0.409276932477951,0.032742153853178,0.015006821602583,0.192360162734985,733,3.75226616859436,52.1902046203613,0,0.203346207737923
1900,Troy,NY,29.6522521972656,43,7.30000019073486,0.457095712423325,0.132013201713562,0.023102309554815,0.217821776866913,606,3.27873539924622,45.2679100036621,1,0.21081081032753
1900,Waltham,MA,27.5373840332031,21,6.5,0.273504287004471,0.021367521956563,0.055555555969477,0.196581199765205,234,3.61384510993958,47.7241973876953,0,0.20560747385025
1900,Warren,OH,22.0125007629395,125,8,0.18823529779911,0.094117648899555,0,0.18823529779911,85,3.19353795051575,50.7355270385742,1,0.100000001490116
1900,Washington,DC,29.7032794952393,127,8,0.486544668674469,0.079655542969704,0.03301040455699,0.219232141971588,2787,3.55766820907593,55.2040214538574,1,0.08237986266613
1900,Waterbury,CT,25.9512710571289,50,6.5,0.648471593856812,0.05458515137434,0.034934498369694,0.213973805308342,458,3.80274844169617,48.5241241455078,0,0.29237288236618
1900,Wheeling,WV,26.8651676177979,109,7.40000009536743,0.298969060182571,0.059278350323439,0.012886597774923,0.208762884140015,388,3.691410779953,51.913158416748,1,0.115168541669846
1900,Williamsport,PA,29.0173606872559,145,8,0.198606267571449,0.027874564751983,0.013937282375991,0.195121943950653,287,3.35094308853149,48.971492767334,0,0.090277776122093
1900,Wilmington,DE,27.6867141723633,77,5.80000019073486,0.460130721330643,0.052287582308054,0.002614379161969,0.18954248726368,765,3.7102484703064,54.8050422668457,1,0.146853148937225
1900,Wilmington,NC,28.5549449920654,20,6.80000019073486,0.741626799106598,0.10047847032547,0.057416267693043,0.229665070772171,209,4.12279224395752,59.117618560791,0,0.027472527697682
1900,Woonsocket,RI,25.3209457397461,2,5.69999980926514,0.744680821895599,0.028368793427944,0.039007093757391,0.191489368677139,282,3.64639616012573,49.4468574523926,1,0.5
1900,Worcester,MA,28.088809967041,21,6.5,0.42905405163765,0.025337837636471,0.024493243545294,0.184966221451759,1184,3.61384510993958,47.7241973876953,0,0.309946715831757
1900,Yonkers,NY,26.6782779693604,110,7.09999990463257,0.446764081716537,0.006263047922403,0.039665970951319,0.208768263459206,479,3.27873539924622,45.2679100036621,1,0.329918026924133
1900,Youngstown,OH,25.2054176330566,111,7.30000019073486,0.314732134342194,0.082589283585548,0.004464285913855,0.183035716414452,448,3.19353795051575,50.7355270385742,1,0.234762981534004
